objectId,subType,name,description,folder,formName,formCategory,displayFormat,expression,tableName,tableSubType
DD0DCF794EC0FC4919DF53AA7FB840CE,attribute,Tipo Cuenta Segmento,,Schema Objects/Attributes/Facturacion Cabecera/Cuenta Financiera,Descripcion,DESC,text,TIPO_CUENTA_SEGMENTO_DE,V_D_TIPO_CUENTA_SEGMENTO,logical_table
CE58E7E54AA752EDE732D69ED9B4323A,attribute,Tipo Documento Cliente,,Schema Objects/Attributes/Facturacion Cabecera/Cliente,ID,ID,number,TIPO_DOCUMENTO_CLIENTE_ID,V_D_TIPO_DOCUMENTO_CLIENTE,logical_table
CE58E7E54AA752EDE732D69ED9B4323A,attribute,Tipo Documento Cliente,,Schema Objects/Attributes/Facturacion Cabecera/Cliente,ID,ID,number,TIPO_DOCUMENTO_CLIENTE_ID,V_F_TR_FACTURACION_CABECERA_D,logical_table
CE58E7E54AA752EDE732D69ED9B4323A,attribute,Tipo Documento Cliente,,Schema Objects/Attributes/Facturacion Cabecera/Cliente,ID,ID,number,TIPO_DOCUMENTO_ID,V_F_TR_FACTURACION_DETALLE_D,logical_table
CE58E7E54AA752EDE732D69ED9B4323A,attribute,Tipo Documento Cliente,,Schema Objects/Attributes/Facturacion Cabecera/Cliente,ID,ID,number,TIPO_DOCUMENTO_ID,V_F_TR_FACTURACION_IMPUESTOS_D,logical_table
CE58E7E54AA752EDE732D69ED9B4323A,attribute,Tipo Documento Cliente,,Schema Objects/Attributes/Facturacion Cabecera/Cliente,DESC,DESC,text,TIPO_DOCUMENTO_CLIENTE_DE,V_D_TIPO_DOCUMENTO_CLIENTE,logical_table
882C2C2E48D702C69F4AAA8A5D4F364E,attribute,Tipo Documento Cuenta Financiera,,Schema Objects/Attributes/Facturacion Cabecera/Cuenta Financiera,ID,ID,number,TIPO_DOCUMENTO_CUENTA_ID,V_D_CUENTA_FINANCIERA,logical_table
882C2C2E48D702C69F4AAA8A5D4F364E,attribute,Tipo Documento Cuenta Financiera,,Schema Objects/Attributes/Facturacion Cabecera/Cuenta Financiera,ID,ID,number,TIPO_DOCUMENTO_CLIENTE_ID,A_V_D_TIPO_DOCUMENTO_CUENTA_FINANCIERA,logical_table
882C2C2E48D702C69F4AAA8A5D4F364E,attribute,Tipo Documento Cuenta Financiera,,Schema Objects/Attributes/Facturacion Cabecera/Cuenta Financiera,DESC,DESC,text,TIPO_DOCUMENTO_CLIENTE_DE,A_V_D_TIPO_DOCUMENTO_CUENTA_FINANCIERA,logical_table
2233D0464A28BEF771AEC3AC5D5D4E74,attribute,Tipo Facturacion,,Schema Objects/Attributes/Facturacion Cabecera,ID,ID,number,TIPO_FACTURACION_ID,V_D_TIPO_FACTURACION,logical_table
2233D0464A28BEF771AEC3AC5D5D4E74,attribute,Tipo Facturacion,,Schema Objects/Attributes/Facturacion Cabecera,ID,ID,number,TIPO_FACTURACION_ID,V_F_AG_FACTURACION_DETALLE_01_D,logical_table
2233D0464A28BEF771AEC3AC5D5D4E74,attribute,Tipo Facturacion,,Schema Objects/Attributes/Facturacion Cabecera,ID,ID,number,TIPO_FACTURACION_ID,V_F_TR_FACTURACION_CABECERA_D,logical_table
2233D0464A28BEF771AEC3AC5D5D4E74,attribute,Tipo Facturacion,,Schema Objects/Attributes/Facturacion Cabecera,ID,ID,number,TIPO_FACTURACION_ID,V_F_TR_FACTURACION_DETALLE_D,logical_table
2233D0464A28BEF771AEC3AC5D5D4E74,attribute,Tipo Facturacion,,Schema Objects/Attributes/Facturacion Cabecera,ID,ID,number,TIPO_FACTURACION_ID,V_F_TR_FACTURACION_IMPUESTOS_D,logical_table
2233D0464A28BEF771AEC3AC5D5D4E74,attribute,Tipo Facturacion,,Schema Objects/Attributes/Facturacion Cabecera,Codigo,CODIGO,text,TIPO_FACTURACION_CD,V_D_TIPO_FACTURACION,logical_table
2233D0464A28BEF771AEC3AC5D5D4E74,attribute,Tipo Facturacion,,Schema Objects/Attributes/Facturacion Cabecera,Descripcion,DESC,text,TIPO_FACTURACION_DE,V_D_TIPO_FACTURACION,logical_table
8CB4BF784F56C753F6556396B395F3A9,attribute,Tipo Impuesto,,Schema Objects/Attributes/Facturacion Impuestos/Impuesto,ID,ID,number,TIPO_IMPUESTO_ID,V_D_TIPO_IMPUESTO,logical_table
8CB4BF784F56C753F6556396B395F3A9,attribute,Tipo Impuesto,,Schema Objects/Attributes/Facturacion Impuestos/Impuesto,ID,ID,number,TIPO_IMPUESTO_ID,V_F_TR_FACTURACION_IMPUESTOS_D,logical_table
8CB4BF784F56C753F6556396B395F3A9,attribute,Tipo Impuesto,,Schema Objects/Attributes/Facturacion Impuestos/Impuesto,Codigo,CODIGO,text,TIPO_IMPUESTO_CD,V_D_TIPO_IMPUESTO,logical_table
8CB4BF784F56C753F6556396B395F3A9,attribute,Tipo Impuesto,,Schema Objects/Attributes/Facturacion Impuestos/Impuesto,Descripcion,DESC,text,TIPO_IMPUESTO_DE,V_D_TIPO_IMPUESTO,logical_table
F04D757448C6C56ED71DBE9F3E4024D3,attribute,Tipo Operador,,Schema Objects/Attributes/Facturacion Cabecera/Usuario,ID,ID,number,TIPO_OPERADOR_ID,V_D_TIPO_OPERADOR,logical_table
F04D757448C6C56ED71DBE9F3E4024D3,attribute,Tipo Operador,,Schema Objects/Attributes/Facturacion Cabecera/Usuario,ID,ID,number,TIPO_OPERADOR_ID,V_D_USUARIO,logical_table
F04D757448C6C56ED71DBE9F3E4024D3,attribute,Tipo Operador,,Schema Objects/Attributes/Facturacion Cabecera/Usuario,DESC,DESC,text,TIPO_OPERADOR_DE,V_D_TIPO_OPERADOR,logical_table
2361FEDD44E5329122E6B9B75A2BF427,attribute,Tipo Origen Pago,,Schema Objects/Attributes/Pagos Detalle/Pago/Origen Pago,ID,ID,number,TIPO_ORIGEN_PAGO_ID,V_D_TIPO_ORIGEN_PAGO,logical_table
2361FEDD44E5329122E6B9B75A2BF427,attribute,Tipo Origen Pago,,Schema Objects/Attributes/Pagos Detalle/Pago/Origen Pago,ID,ID,number,TIPO_ORIGEN_PAGO_ID,V_F_TR_COBROS_DETALLE_D,logical_table
2361FEDD44E5329122E6B9B75A2BF427,attribute,Tipo Origen Pago,,Schema Objects/Attributes/Pagos Detalle/Pago/Origen Pago,ID,ID,number,TIPO_ORIGEN_PAGO_ID,V_F_TR_DESCONCILIACION_PAGOS_D,logical_table
2361FEDD44E5329122E6B9B75A2BF427,attribute,Tipo Origen Pago,,Schema Objects/Attributes/Pagos Detalle/Pago/Origen Pago,ID,ID,number,TIPO_ORIGEN_PAGO_ID,V_F_TR_PAGOS_CONTABILIZADOS_D,logical_table
2361FEDD44E5329122E6B9B75A2BF427,attribute,Tipo Origen Pago,,Schema Objects/Attributes/Pagos Detalle/Pago/Origen Pago,Descripcion,DESC,text,TIPO_ORIGEN_PAGO_DE,V_D_TIPO_ORIGEN_PAGO,logical_table
2361FEDD44E5329122E6B9B75A2BF427,attribute,Tipo Origen Pago,,Schema Objects/Attributes/Pagos Detalle/Pago/Origen Pago,Codigo,CODIGO,text,TIPO_ORIGEN_PAGO_CD,V_D_TIPO_ORIGEN_PAGO,logical_table
8A29A85B4DE2ADD8BA0501B0B805CFFF,attribute,Tipo Pago,,Schema Objects/Attributes/Pagos Detalle/Pago,ID,ID,number,TIPO_PAGO_ID,V_D_TIPO_PAGO,logical_table
8A29A85B4DE2ADD8BA0501B0B805CFFF,attribute,Tipo Pago,,Schema Objects/Attributes/Pagos Detalle/Pago,ID,ID,number,TIPO_PAGO_ID,V_F_TR_COBROS_DETALLE_D,logical_table
8A29A85B4DE2ADD8BA0501B0B805CFFF,attribute,Tipo Pago,,Schema Objects/Attributes/Pagos Detalle/Pago,Descripcion,DESC,text,TIPO_PAGO_DE,V_D_TIPO_PAGO,logical_table
8A29A85B4DE2ADD8BA0501B0B805CFFF,attribute,Tipo Pago,,Schema Objects/Attributes/Pagos Detalle/Pago,Codigo,CODIGO,text,TIPO_PAGO_CD,V_D_TIPO_PAGO,logical_table
F47CF2C742EA8CB4AB98AE8F030A3460,attribute,Tipo Suscriptor,,Schema Objects/Attributes/Facturacion Detalle,ID,ID,number,TIPO_SUSCRIPTOR_ID,V_D_TIPO_SUSCRIPTOR,logical_table
F47CF2C742EA8CB4AB98AE8F030A3460,attribute,Tipo Suscriptor,,Schema Objects/Attributes/Facturacion Detalle,ID,ID,number,TIPO_SUSCRIPTOR_ID,V_F_TR_FACTURACION_DETALLE_D,logical_table
F47CF2C742EA8CB4AB98AE8F030A3460,attribute,Tipo Suscriptor,,Schema Objects/Attributes/Facturacion Detalle,Codigo,CODIGO,text,TIPO_SUSCRIPTOR_CD,V_D_TIPO_SUSCRIPTOR,logical_table
F47CF2C742EA8CB4AB98AE8F030A3460,attribute,Tipo Suscriptor,,Schema Objects/Attributes/Facturacion Detalle,Descripcion,DESC,text,TIPO_SUSCRIPTOR_DE,V_D_TIPO_SUSCRIPTOR,logical_table
FC0A373549A3FF825D9B86B36178D97E,attribute,Tipo Tecnico,,Schema Objects/Attributes/Facturacion Detalle,ID,ID,number,TIPO_TECNICO_ID,V_D_TIPO_TECNICO,logical_table
FC0A373549A3FF825D9B86B36178D97E,attribute,Tipo Tecnico,,Schema Objects/Attributes/Facturacion Detalle,ID,ID,number,TIPO_TECNICO_ID,V_F_AG_FACTURACION_DETALLE_01_D,logical_table
FC0A373549A3FF825D9B86B36178D97E,attribute,Tipo Tecnico,,Schema Objects/Attributes/Facturacion Detalle,ID,ID,number,TIPO_TECNICO_ID,V_F_TR_FACTURACION_DETALLE_D,logical_table
FC0A373549A3FF825D9B86B36178D97E,attribute,Tipo Tecnico,,Schema Objects/Attributes/Facturacion Detalle,DESC,DESC,text,TIPO_TECNICO_DE,V_D_TIPO_TECNICO,logical_table
486E744C4D2790D8E7E03E9C5306A9D3,attribute,Tipo Trafico SAP,,Schema Objects/Attributes/Facturacion Detalle/Cargo Facturacion,ID,ID,number,TIPO_TRAFICO_SAP_ID,V_D_CARGO_FACTURACION,logical_table
486E744C4D2790D8E7E03E9C5306A9D3,attribute,Tipo Trafico SAP,,Schema Objects/Attributes/Facturacion Detalle/Cargo Facturacion,ID,ID,number,TIPO_TRAFICO_SAP_ID,V_D_TIPO_TRAFICO_SAP,logical_table
486E744C4D2790D8E7E03E9C5306A9D3,attribute,Tipo Trafico SAP,,Schema Objects/Attributes/Facturacion Detalle/Cargo Facturacion,Codigo,CODIGO,text,TIPO_TRAFICO_SAP_CD,V_D_TIPO_TRAFICO_SAP,logical_table
486E744C4D2790D8E7E03E9C5306A9D3,attribute,Tipo Trafico SAP,,Schema Objects/Attributes/Facturacion Detalle/Cargo Facturacion,Descripcion,DESC,text,TIPO_TRAFICO_SAP_DE,V_D_TIPO_TRAFICO_SAP,logical_table
70A5B3354EA22FBCF681CEB62DE91EB0,attribute,Tipo Usuario,,Schema Objects/Attributes/Facturacion Cabecera/Usuario,ID,ID,number,TIPO_USUARIO_ID,V_D_TIPO_USUARIO,logical_table
70A5B3354EA22FBCF681CEB62DE91EB0,attribute,Tipo Usuario,,Schema Objects/Attributes/Facturacion Cabecera/Usuario,ID,ID,number,TIPO_USUARIO_ID,V_D_USUARIO,logical_table
70A5B3354EA22FBCF681CEB62DE91EB0,attribute,Tipo Usuario,,Schema Objects/Attributes/Facturacion Cabecera/Usuario,DESC,DESC,text,TIPO_USUARIO_DE,V_D_TIPO_USUARIO,logical_table
F925584C4B6FF068224551AA49561A83,attribute,Trimestre CAE,,Schema Objects/Attributes/Facturacion Cabecera/Tiempo/Fecha CAE,ID,ID,number,TRIMESTRE_ID,A_V_D_CALENDARIO_FECHA_CAE,logical_table
F925584C4B6FF068224551AA49561A83,attribute,Trimestre CAE,,Schema Objects/Attributes/Facturacion Cabecera/Tiempo/Fecha CAE,ID,ID,number,TRIMESTRE_ID,A_V_D_TRIMESTRE_FECHA_CAE,logical_table
F925584C4B6FF068224551AA49561A83,attribute,Trimestre CAE,,Schema Objects/Attributes/Facturacion Cabecera/Tiempo/Fecha CAE,DESC,DESC,text,TRIMESTRE_DE,A_V_D_TRIMESTRE_FECHA_CAE,logical_table
F925584C4B6FF068224551AA49561A83,attribute,Trimestre CAE,,Schema Objects/Attributes/Facturacion Cabecera/Tiempo/Fecha CAE,CODIGO,CODIGO,number,TRIMESTRE_NR,A_V_D_TRIMESTRE_FECHA_CAE,logical_table
07A66AFF44ADA268B3012BA3A8CBFDCB,attribute,Trimestre Creacion Factura,,Schema Objects/Attributes/Facturacion Cabecera/Tiempo/Fecha Creacion,ID,ID,number,TRIMESTRE_ID,A_V_D_CALENDARIO_FECHA_CREACION_FACTURA,logical_table
07A66AFF44ADA268B3012BA3A8CBFDCB,attribute,Trimestre Creacion Factura,,Schema Objects/Attributes/Facturacion Cabecera/Tiempo/Fecha Creacion,ID,ID,number,TRIMESTRE_ID,A_V_D_TRIMESTRE_FECHA_CREACION_FACTURA,logical_table
07A66AFF44ADA268B3012BA3A8CBFDCB,attribute,Trimestre Creacion Factura,,Schema Objects/Attributes/Facturacion Cabecera/Tiempo/Fecha Creacion,DESC,DESC,text,TRIMESTRE_DE,A_V_D_TRIMESTRE_FECHA_CREACION_FACTURA,logical_table
07A66AFF44ADA268B3012BA3A8CBFDCB,attribute,Trimestre Creacion Factura,,Schema Objects/Attributes/Facturacion Cabecera/Tiempo/Fecha Creacion,CODIGO,CODIGO,number,TRIMESTRE_NR,A_V_D_TRIMESTRE_FECHA_CREACION_FACTURA,logical_table
F965594847A3700299906BB24DAB054F,attribute,Trimestre Emision Factura,,Schema Objects/Attributes/Facturacion Cabecera/Tiempo/Fecha Emision,ID,ID,number,TRIMESTRE_ID,A_V_D_CALENDARIO_FECHA_EMISION_FACTURA,logical_table
F965594847A3700299906BB24DAB054F,attribute,Trimestre Emision Factura,,Schema Objects/Attributes/Facturacion Cabecera/Tiempo/Fecha Emision,ID,ID,number,TRIMESTRE_ID,A_V_D_TRIMESTRE_FECHA_EMISION_FACTURA,logical_table
F965594847A3700299906BB24DAB054F,attribute,Trimestre Emision Factura,,Schema Objects/Attributes/Facturacion Cabecera/Tiempo/Fecha Emision,DESC,DESC,text,TRIMESTRE_DE,A_V_D_TRIMESTRE_FECHA_EMISION_FACTURA,logical_table
F965594847A3700299906BB24DAB054F,attribute,Trimestre Emision Factura,,Schema Objects/Attributes/Facturacion Cabecera/Tiempo/Fecha Emision,CODIGO,CODIGO,number,TRIMESTRE_NR,A_V_D_TRIMESTRE_FECHA_EMISION_FACTURA,logical_table
3EE66F0948D7932F26CA4AB5B2469AFA,attribute,Trimestre Recarga,,Schema Objects/Attributes/Facturacion Cabecera/Tiempo/Fecha Recarga,ID,ID,number,TRIMESTRE_ID,A_V_D_CALENDARIO_FECHA_RECARGA,logical_table
3EE66F0948D7932F26CA4AB5B2469AFA,attribute,Trimestre Recarga,,Schema Objects/Attributes/Facturacion Cabecera/Tiempo/Fecha Recarga,ID,ID,number,TRIMESTRE_ID,A_V_D_TRIMESTRE_FECHA_RECARGA,logical_table
3EE66F0948D7932F26CA4AB5B2469AFA,attribute,Trimestre Recarga,,Schema Objects/Attributes/Facturacion Cabecera/Tiempo/Fecha Recarga,DESC,DESC,text,TRIMESTRE_DE,A_V_D_TRIMESTRE_FECHA_RECARGA,logical_table
3EE66F0948D7932F26CA4AB5B2469AFA,attribute,Trimestre Recarga,,Schema Objects/Attributes/Facturacion Cabecera/Tiempo/Fecha Recarga,CODIGO,CODIGO,number,TRIMESTRE_NR,A_V_D_TRIMESTRE_FECHA_RECARGA,logical_table
3DDE503E4295FC9A9B52CCA109F843B6,attribute,Trimestre Vencimiento Factura,,Schema Objects/Attributes/Facturacion Cabecera/Tiempo/Fecha Vencimiento,ID,ID,number,TRIMESTRE_ID,A_V_D_CALENDARIO_FECHA_VENCIMIENTO_FACTURA,logical_table
3DDE503E4295FC9A9B52CCA109F843B6,attribute,Trimestre Vencimiento Factura,,Schema Objects/Attributes/Facturacion Cabecera/Tiempo/Fecha Vencimiento,ID,ID,number,TRIMESTRE_ID,A_V_D_TRIMESTRE_FECHA_VENCIMIENTO_FACTURA,logical_table
3DDE503E4295FC9A9B52CCA109F843B6,attribute,Trimestre Vencimiento Factura,,Schema Objects/Attributes/Facturacion Cabecera/Tiempo/Fecha Vencimiento,DESC,DESC,text,TRIMESTRE_DE,A_V_D_TRIMESTRE_FECHA_VENCIMIENTO_FACTURA,logical_table
3DDE503E4295FC9A9B52CCA109F843B6,attribute,Trimestre Vencimiento Factura,,Schema Objects/Attributes/Facturacion Cabecera/Tiempo/Fecha Vencimiento,CODIGO,CODIGO,number,TRIMESTRE_NR,A_V_D_TRIMESTRE_FECHA_VENCIMIENTO_FACTURA,logical_table
9F4FA8D948F7412B1B8142907E7DEAA5,attribute,Usuario,,Schema Objects/Attributes/Facturacion Cabecera/Usuario,ID,ID,number,USUARIO_ID,V_D_USUARIO,logical_table
9F4FA8D948F7412B1B8142907E7DEAA5,attribute,Usuario,,Schema Objects/Attributes/Facturacion Cabecera/Usuario,ID,ID,number,USUARIO_ID,V_F_TR_COBROS_DETALLE_D,logical_table
9F4FA8D948F7412B1B8142907E7DEAA5,attribute,Usuario,,Schema Objects/Attributes/Facturacion Cabecera/Usuario,ID,ID,number,USUARIO_ID,V_F_TR_FACTURACION_CABECERA_D,logical_table
9F4FA8D948F7412B1B8142907E7DEAA5,attribute,Usuario,,Schema Objects/Attributes/Facturacion Cabecera/Usuario,ID,ID,number,USUARIO_ID,V_F_TR_FACTURACION_DETALLE_D,logical_table
9F4FA8D948F7412B1B8142907E7DEAA5,attribute,Usuario,,Schema Objects/Attributes/Facturacion Cabecera/Usuario,ID,ID,number,USUARIO_ID,V_F_TR_FACTURACION_IMPUESTOS_D,logical_table
9F4FA8D948F7412B1B8142907E7DEAA5,attribute,Usuario,,Schema Objects/Attributes/Facturacion Cabecera/Usuario,Codigo,CODIGO,text,USUARIO_CD,V_D_USUARIO,logical_table
9F4FA8D948F7412B1B8142907E7DEAA5,attribute,Usuario,,Schema Objects/Attributes/Facturacion Cabecera/Usuario,Operador,Usuario None,number,OPERADOR_CD,V_D_USUARIO,logical_table
9F4FA8D948F7412B1B8142907E7DEAA5,attribute,Usuario,,Schema Objects/Attributes/Facturacion Cabecera/Usuario,Fecha Efectiva,Usuario None (1),date_time,FECHA_EFECTIVA_FE,V_D_USUARIO,logical_table
9F4FA8D948F7412B1B8142907E7DEAA5,attribute,Usuario,,Schema Objects/Attributes/Facturacion Cabecera/Usuario,Fecha Expiracion,Usuario None (2),date_time,FECHA_EXPIRACION_FE,V_D_USUARIO,logical_table
